id	submission_id	user	username	userImageURL	downloadURL	hyperparameter	description	result	last	final	accuracy	f1
18	1722	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0018/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=35d0c609ce391f9955375923035455f1fcec459b0ff355a13da46a731f3e7892"	"{\"training\": {}, \"inference\": {}}"	"vgg16 momentum : lr 0.001  epoch5 -> epoch 10"	"{\"accuracy\": {\"value\": \"73.8700%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.6300\", \"rank\": true, \"decs\": true}}"	"2021-04-02T12:40:27.546204+09:00"	false	"73.8700%"	"0.6300"
15	1345	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0015/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=801c093f3552cb36cc1b228981ced677f106ffc7c39e6bf69bf45c3b98dc9d9d"	"{\"training\": {}, \"inference\": {}}"	"vgg16 epoch(5) , optimizer : SGD (Adam을쓰니 학습이 되지않음)"	"{\"accuracy\": {\"value\": \"66.5100%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.5400\", \"rank\": true, \"decs\": true}}"	"2021-04-01T18:30:22.012779+09:00"	false	"66.5100%"	"0.5400"
11	1023	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0011/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=fd0d2c401054eac6af14e3c37317edba898533dce22356869ab20280992b27da"	"{\"training\": {}, \"inference\": {}}"	"albumentation 적용"	"{\"accuracy\": {\"value\": \"63.2400%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.5300\", \"rank\": true, \"decs\": true}}"	"2021-03-31T23:36:52.368639+09:00"	false	"63.2400%"	"0.5300"
10	970	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0010/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=2a44b30fc3eedccb61e47775bbcb6db2ac54d20e47668336275b7d2fe90af0d5"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"62.3200%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.5000\", \"rank\": true, \"decs\": true}}"	"2021-03-31T21:50:44.236363+09:00"	false	"62.3200%"	"0.5000"
14	1251	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0014/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=19ba0d314f9a1d921f05dbf4ee939e9017f44a62130d01e774c7c25e4abbe4b6"	"{\"training\": {}, \"inference\": {}}"	"resnet18    epoch (20 -> 40)"	"{\"accuracy\": {\"value\": \"58.7600%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.4800\", \"rank\": true, \"decs\": true}}"	"2021-04-01T15:42:20.402147+09:00"	false	"58.7600%"	"0.4800"
12	1195	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0012/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=c5bb8cb5d46ebcfceb5c18f936b9e2666d83e35d93ab44e285f6089282adc7b7"	"{\"training\": {}, \"inference\": {}}"	"renset18 -> resnet152, eval  데이터에도 albumentaion 적용"	"{\"accuracy\": {\"value\": \"61.2100%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.4700\", \"rank\": true, \"decs\": true}}"	"2021-04-01T12:46:41.053409+09:00"	false	"61.2100%"	"0.4700"
13	1226	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0013/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=012a132cdcd4799cb7abc3eebf2ab363d33798ef68f1da827c641ec6117a1b5a"	"{\"training\": {}, \"inference\": {}}"	"resnet152   eval data albumentation(X)"	"{\"accuracy\": {\"value\": \"56.6300%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.4500\", \"rank\": true, \"decs\": true}}"	"2021-04-01T14:28:58.765537+09:00"	false	"56.6300%"	"0.4500"
17	1694	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0017/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=5da2c196f21091d79d1c27409c648c55891ceafcefd890a862565545f83aa8fa"	"{\"training\": {}, \"inference\": {}}"	"submission12  vgg16, epoch5, backbone freeze, classifier xavier initialize"	"{\"accuracy\": {\"value\": \"48.8700%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.4100\", \"rank\": true, \"decs\": true}}"	"2021-04-02T11:45:29.826902+09:00"	false	"48.8700%"	"0.4100"
9	920	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0009/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=def51b89ff0a30155bae9e4db5365b72196c0bc686d03e79414ad8508e91130e"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"10.5600%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.0600\", \"rank\": true, \"decs\": true}}"	"2021-03-31T20:36:35.808781+09:00"	false	"10.5600%"	"0.0600"
6	550	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0006/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=2afdd5efaa2aca032fb3b60f4a5867b1f5e0d5954258f09b26d4370b898d05b9"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"9.6300%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.0500\", \"rank\": true, \"decs\": true}}"	"2021-03-31T00:00:32.695170+09:00"	false	"9.6300%"	"0.0500"
7	792	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0007/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=1a2a32c993dcb046c581d85485d8373f24f7bab82c644c184d2a341ceaf2c841"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"10.2100%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.0500\", \"rank\": true, \"decs\": true}}"	"2021-03-31T16:59:47.859288+09:00"	false	"10.2100%"	"0.0500"
8	803	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0008/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=0a324225483a157268224e2c3aa8139adadd81618ee756b0aec4ccad0bbe73f2"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"10.2100%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.0500\", \"rank\": true, \"decs\": true}}"	"2021-03-31T17:17:19.804897+09:00"	false	"10.2100%"	"0.0500"
3	36	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0003/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=794d0039be0e634c317d95e6303ca2eb5119fced30e420f3f4c77a335bdd5dd7"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"8.4300%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.0200\", \"rank\": true, \"decs\": true}}"	"2021-03-29T13:59:09.240858+09:00"	false	"8.4300%"	"0.0200"
4	349	67	"김경민_T1008"	"https://aistages-public-junyeop.s3.ap-northeast-2.amazonaws.com/app/Etc/blank_user.svg"	"https://prod-aistages-private.s3.amazonaws.com/app/Competitions/000001/Users/00000067/Submissions/0004/output.csv?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA45LU4MHUJ7WLDQVO%2F20210408%2Fap-northeast-2%2Fs3%2Faws4_request&X-Amz-Date=20210408T131451Z&X-Amz-Expires=3600&X-Amz-SignedHeaders=host&X-Amz-Signature=623c081633db2b202e9a57c8299825679018de8feda607e4ca1c5903dadf0a3b"	"{\"training\": {}, \"inference\": {}}"	""	"{\"accuracy\": {\"value\": \"4.1100%\", \"rank\": false, \"decs\": true}, \"f1\": {\"value\": \"0.0100\", \"rank\": true, \"decs\": true}}"	"2021-03-30T16:00:57.121903+09:00"	false	"4.1100%"	"0.0100"
